DOI,DID,yyyy,mm,dd,hh,min,timezone,xyear,LatDir,NSflag,LatD,LatM,LatS,LatDecimal,LongDir,EWflag,LongD,LongM,LongS,LongDecimal,altdepflag,altdep,Unit_altdep,sample type,Nuclide,Value type,Activity or MDA,Uncertainty_activity,Unit_activity,Nuclide,Value type,Activity or MDA,Uncertainty_activity,Unit_activity,sample_type2,name_river,river_code_MLT,Correction_Periods,Unit_Periods,Weight,Unit_Weight,SSA,Unit_SSA,Median_D50,Unit_Median,Site_Number
10.34355/CRiED.U.Tsukuba.00020,63,2011,12,8,12,0,JST,2011.935845,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"7,401 ",325 ,Bq kg-1,134Cs,=,"5,589 ",372 ,Bq kg-1,river,Kuchibuto,W8202010130,82,Day,4.083 ,g,0.2121 ,m2 g-1,38.8 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,64,2011,12,22,12,0,JST,2011.974201,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"9,629 ",524 ,Bq kg-1,134Cs,=,"7,300 ",458 ,Bq kg-1,river,Kuchibuto,W8202010130,14,Day,0.430 ,g,0.1669 ,m2 g-1,40.5 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,65,2012,1,14,12,0,JST,2012.035616,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"6,835 ",284 ,Bq kg-1,134Cs,=,"5,019 ",316 ,Bq kg-1,river,Kuchibuto,W8202010130,23,Day,0.320 ,g,0.1679 ,m2 g-1,43.6 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,66,2012,1,27,12,0,JST,2012.071233,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"1,069 ",71 ,Bq kg-1,134Cs,=,"1,278 ",107 ,Bq kg-1,river,Kuchibuto,W8202010130,13,Day,0.060 ,g,N/A,m2 g-1,N/A,É m,2
10.34355/CRiED.U.Tsukuba.00020,67,2012,2,11,12,0,JST,2012.110731,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"8,463 ",71 ,Bq kg-1,134Cs,=,"5,971 ",59 ,Bq kg-1,river,Kuchibuto,W8202010130,15,Day,2.250 ,g,0.2334 ,m2 g-1,30.7 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,68,2012,2,21,12,0,JST,2012.138128,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"23,218 ",648 ,Bq kg-1,134Cs,=,"17,604 ",572 ,Bq kg-1,river,Kuchibuto,W8202010130,10,Day,0.120 ,g,0.1881 ,m2 g-1,32.1 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,69,2012,2,25,12,0,JST,2012.149087,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"29,392 ",661 ,Bq kg-1,134Cs,=,"20,791 ",548 ,Bq kg-1,river,Kuchibuto,W8202010130,4,Day,1.130 ,g,0.2326 ,m2 g-1,29.2 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,70,2012,3,9,12,0,JST,2012.188584,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"14,403 ",421 ,Bq kg-1,134Cs,=,"9,870 ",339 ,Bq kg-1,river,Kuchibuto,W8202010130,13,Day,2.529 ,g,0.2807 ,m2 g-1,21.0 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,71,2012,3,20,12,0,JST,2012.218721,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"13,239 ",190 ,Bq kg-1,134Cs,=,"9,117 ",151 ,Bq kg-1,river,Kuchibuto,W8202010130,11,Day,2.379 ,g,0.1999 ,m2 g-1,34.4 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,72,2012,3,29,12,0,JST,2012.243379,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"11,607 ",394 ,Bq kg-1,134Cs,=,"7,841 ",403 ,Bq kg-1,river,Kuchibuto,W8202010130,9,Day,2.527 ,g,0.2189 ,m2 g-1,33.1 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,73,2012,4,17,12,0,JST,2012.293836,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"17,543 ",107 ,Bq kg-1,134Cs,=,"11,960 ",86 ,Bq kg-1,river,Kuchibuto,W8202010130,19,Day,2.948 ,g,0.2339 ,m2 g-1,31.7 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,74,2012,4,25,12,0,JST,2012.315753,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"10,904 ",153 ,Bq kg-1,134Cs,=,"6,997 ",120 ,Bq kg-1,river,Kuchibuto,W8202010130,8,Day,1.249 ,g,0.2789 ,m2 g-1,26.8 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,75,2012,5,15,12,0,JST,2012.371689,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"10,645 ",315 ,Bq kg-1,134Cs,=,"8,034 ",256 ,Bq kg-1,river,Kuchibuto,W8202010130,20,Day,2.887 ,g,0.1824 ,m2 g-1,38.2 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,76,2012,5,30,12,0,JST,2012.412785,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"11,928 ",458 ,Bq kg-1,134Cs,=,"7,992 ",290 ,Bq kg-1,river,Kuchibuto,W8202010130,15,Day,3.526 ,g,0.2321 ,m2 g-1,34.7 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,77,2012,6,21,12,0,JST,2012.471461,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"6,648 ",87 ,Bq kg-1,134Cs,=,"4,241 ",67 ,Bq kg-1,river,Kuchibuto,W8202010130,22,Day,3.557 ,g,0.1942 ,m2 g-1,41.0 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,78,2012,6,29,12,0,JST,2012.493379,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"10,637 ",143 ,Bq kg-1,134Cs,=,"6,722 ",111 ,Bq kg-1,river,Kuchibuto,W8202010130,8,Day,1.841 ,g,0.1982 ,m2 g-1,34.5 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,79,2012,12,5,12,0,JST,2012.927626,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"8,471 ",229 ,Bq kg-1,134Cs,=,"5,212 ",213 ,Bq kg-1,river,Kuchibuto,W8202010130,159,Day,3.448 ,g,0.3828 ,m2 g-1,34.4 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,80,2012,12,19,12,0,JST,2012.965982,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"12,989 ",280 ,Bq kg-1,134Cs,=,"6,570 ",243 ,Bq kg-1,river,Kuchibuto,W8202010130,14,Day,0.400 ,g,0.4624 ,m2 g-1,27.9 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,81,2013,1,11,12,0,JST,2013.027397,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"9,939 ",188 ,Bq kg-1,134Cs,=,"5,310 ",171 ,Bq kg-1,river,Kuchibuto,W8202010130,23,Day,1.696 ,g,0.4974 ,m2 g-1,25.6 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,82,2013,1,23,12,0,JST,2013.060274,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"10,677 ",326 ,Bq kg-1,134Cs,=,"5,435 ",274 ,Bq kg-1,river,Kuchibuto,W8202010130,12,Day,1.952 ,g,0.5008 ,m2 g-1,25.7 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,83,2013,2,27,12,0,JST,2013.154566,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"10,483 ",345 ,Bq kg-1,134Cs,=,"6,022 ",308 ,Bq kg-1,river,Kuchibuto,W8202010130,35,Day,5.479 ,g,0.4789 ,m2 g-1,29.4 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,84,2013,4,18,12,0,JST,2013.296575,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"7,485 ",272 ,Bq kg-1,134Cs,=,"3,535 ",241 ,Bq kg-1,river,Kuchibuto,W8202010130,50,Day,1.559 ,g,0.4052 ,m2 g-1,29.2 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,85,2013,5,21,12,0,JST,2013.388128,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"8,530 ",291 ,Bq kg-1,134Cs,=,"4,120 ",247 ,Bq kg-1,river,Kuchibuto,W8202010130,33,Day,9.818 ,g,0.1745 ,m2 g-1,33.1 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,86,2013,6,18,12,0,JST,2013.463242,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"7,217 ",97 ,Bq kg-1,134Cs,=,"3,657 ",85 ,Bq kg-1,river,Kuchibuto,W8202010130,28,Day,1.428 ,g,0.1766 ,m2 g-1,36.1 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,87,2013,7,26,12,0,JST,2013.568493,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"10,204 ",234 ,Bq kg-1,134Cs,=,"4,689 ",186 ,Bq kg-1,river,Kuchibuto,W8202010130,38,Day,16.130 ,g,0.2215 ,m2 g-1,31.0 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,88,2013,8,8,12,0,JST,2013.602511,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"10,395 ",400 ,Bq kg-1,134Cs,=,"5,366 ",346 ,Bq kg-1,river,Kuchibuto,W8202010130,13,Day,7.157 ,g,0.2620 ,m2 g-1,29.9 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,89,2013,8,23,12,0,JST,2013.643607,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"8,121 ",238 ,Bq kg-1,134Cs,=,"3,552 ",196 ,Bq kg-1,river,Kuchibuto,W8202010130,15,Day,1.364 ,g,0.1786 ,m2 g-1,43.3 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,90,2013,9,12,12,0,JST,2013.696804,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"2,157 ",47 ,Bq kg-1,134Cs,=,962 ,38 ,Bq kg-1,river,Kuchibuto,W8202010130,20,Day,0.719 ,g,0.2253 ,m2 g-1,38.4 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,91,2013,9,26,12,0,JST,2013.73516,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"9,524 ",140 ,Bq kg-1,134Cs,=,"4,162 ",117 ,Bq kg-1,river,Kuchibuto,W8202010130,14,Day,0.863 ,g,0.2729 ,m2 g-1,29.7 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,92,2013,10,30,12,0,JST,2013.829452,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"6,753 ",70 ,Bq kg-1,134Cs,=,"2,906 ",56 ,Bq kg-1,river,Kuchibuto,W8202010130,34,Day,5.011 ,g,0.2262 ,m2 g-1,32.6 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,93,2013,11,21,12,0,JST,2013.888128,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"12,222 ",276 ,Bq kg-1,134Cs,=,"5,155 ",232 ,Bq kg-1,river,Kuchibuto,W8202010130,22,Day,0.172 ,g,0.2122 ,m2 g-1,33.9 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,94,2013,12,24,12,0,JST,2013.97968,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"11,117 ",314 ,Bq kg-1,134Cs,=,"4,422 ",253 ,Bq kg-1,river,Kuchibuto,W8202010130,33,Day,1.132 ,g,0.2589 ,m2 g-1,26.1 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,95,2014,1,17,12,0,JST,2014.043836,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"11,652 ",204 ,Bq kg-1,134Cs,=,"5,317 ",160 ,Bq kg-1,river,Kuchibuto,W8202010130,24,Day,2.422 ,g,0.3321 ,m2 g-1,16.6 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,96,2014,2,26,12,0,JST,2014.151826,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"7,425 ",146 ,Bq kg-1,134Cs,=,"2,818 ",106 ,Bq kg-1,river,Kuchibuto,W8202010130,40,Day,7.957 ,g,0.2473 ,m2 g-1,27.4 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,97,2014,8,5,12,0,JST,2014.594292,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"3,311 ",73 ,Bq kg-1,134Cs,=,"1,053 ",50 ,Bq kg-1,river,Kuchibuto,W8202010130,160,Day,74.266 ,g,0.2234 ,m2 g-1,33.9 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,98,2014,9,9,12,0,JST,2014.688584,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"5,323 ",143 ,Bq kg-1,134Cs,=,"1,845 ",100 ,Bq kg-1,river,Kuchibuto,W8202010130,35,Day,32.074 ,g,0.2007 ,m2 g-1,31.9 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,99,2014,10,21,12,0,JST,2014.804795,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"1,945 ",41 ,Bq kg-1,134Cs,=,633 ,28 ,Bq kg-1,river,Kuchibuto,W8202010130,42,Day,32.360 ,g,0.2766 ,m2 g-1,30.1 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,100,2014,12,4,12,0,JST,2014.924886,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"4,160 ",115 ,Bq kg-1,134Cs,=,"1,303 ",79 ,Bq kg-1,river,Kuchibuto,W8202010130,44,Day,3.175 ,g,0.3490 ,m2 g-1,19.0 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,101,2015,1,15,12,0,JST,2015.038356,N,1,37,35,27,37.59083333,E,1,140,41,18,140.6883333,1,513.5,m,Suspended Matter,137Cs,=,"7,141 ",159 ,Bq kg-1,134Cs,=,"2,092 ",100 ,Bq kg-1,river,Kuchibuto,W8202010130,42,Day,2.919 ,g,0.2475 ,m2 g-1,24.0 ,É m,2
10.34355/CRiED.U.Tsukuba.00020,102,2011,6,27,12,0,JST,2011.4879,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"32,734 ","1,987 ",Bq kg-1,134Cs,=,"30,034 ","2,178 ",Bq kg-1,river,Kuchibuto,W8202010130,6,Day,0.639 ,g,0.3079 ,m2 g-1,34.2 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,103,2011,7,6,12,0,JST,2011.513699,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"12,104 ",560 ,Bq kg-1,134Cs,=,"9,754 ",560 ,Bq kg-1,river,Kuchibuto,W8202010130,9,Day,3.199 ,g,0.4294 ,m2 g-1,31.3 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,104,2011,7,12,12,0,JST,2011.530137,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"13,683 ",664 ,Bq kg-1,134Cs,=,"10,906 ",659 ,Bq kg-1,river,Kuchibuto,W8202010130,6,Day,3.385 ,g,0.3579 ,m2 g-1,30.0 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,105,2011,7,20,12,0,JST,2011.552055,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"12,782 ",661 ,Bq kg-1,134Cs,=,"11,798 ",716 ,Bq kg-1,river,Kuchibuto,W8202010130,8,Day,1.777 ,g,0.4116 ,m2 g-1,35.4 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,106,2011,7,25,12,0,JST,2011.565753,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"15,118 ",588 ,Bq kg-1,134Cs,=,"12,036 ",626 ,Bq kg-1,river,Kuchibuto,W8202010130,5,Day,0.119 ,g,0.2748 ,m2 g-1,38.0 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,107,2011,8,1,12,0,JST,2011.583333,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"18,492 ",768 ,Bq kg-1,134Cs,=,"14,691 ",745 ,Bq kg-1,river,Kuchibuto,W8202010130,7,Day,3.126 ,g,0.4891 ,m2 g-1,27.0 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,108,2011,8,10,12,0,JST,2011.607991,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"9,294 ",268 ,Bq kg-1,134Cs,=,"8,757 ",279 ,Bq kg-1,river,Kuchibuto,W8202010130,9,Day,2.659 ,g,0.5120 ,m2 g-1,22.6 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,109,2011,8,16,12,0,JST,2011.624429,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"18,133 ",827 ,Bq kg-1,134Cs,=,"14,965 ",852 ,Bq kg-1,river,Kuchibuto,W8202010130,6,Day,0.146 ,g,0.4699 ,m2 g-1,27.5 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,110,2011,8,24,12,0,JST,2011.646347,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"17,522 ",764 ,Bq kg-1,134Cs,=,"13,514 ",858 ,Bq kg-1,river,Kuchibuto,W8202010130,8,Day,3.000 ,g,0.4790 ,m2 g-1,28.6 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,111,2011,8,30,12,0,JST,2011.662785,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"11,426 ",320 ,Bq kg-1,134Cs,=,"10,541 ",437 ,Bq kg-1,river,Kuchibuto,W8202010130,6,Day,0.220 ,g,0.4726 ,m2 g-1,31.1 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,112,2011,9,10,12,0,JST,2011.691324,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"6,758 ",250 ,Bq kg-1,134Cs,=,"6,346 ",349 ,Bq kg-1,river,Kuchibuto,W8202010130,11,Day,0.040 ,g,0.3795 ,m2 g-1,29.2 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,113,2011,9,17,12,0,JST,2011.710502,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"12,658 ",602 ,Bq kg-1,134Cs,=,"9,294 ",714 ,Bq kg-1,river,Kuchibuto,W8202010130,7,Day,0.380 ,g,0.3642 ,m2 g-1,17.6 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,114,2011,12,8,12,0,JST,2011.935845,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"7,733 ",465 ,Bq kg-1,134Cs,=,"6,154 ",552 ,Bq kg-1,river,Kuchibuto,W8202010130,82,Day,2.732 ,g,0.2291 ,m2 g-1,32.5 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,115,2011,12,22,12,0,JST,2011.974201,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"3,036 ",138 ,Bq kg-1,134Cs,=,"2,410 ",131 ,Bq kg-1,river,Kuchibuto,W8202010130,14,Day,0.140 ,g,0.1654 ,m2 g-1,48.8 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,116,2012,1,14,12,0,JST,2012.035616,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"4,325 ",251 ,Bq kg-1,134Cs,=,"3,442 ",303 ,Bq kg-1,river,Kuchibuto,W8202010130,23,Day,0.120 ,g,0.1548 ,m2 g-1,48.7 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,117,2012,1,28,12,0,JST,2012.073973,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"3,157 ",140 ,Bq kg-1,134Cs,=,"2,124 ",170 ,Bq kg-1,river,Kuchibuto,W8202010130,14,Day,0.040 ,g,0.1301 ,m2 g-1,48.4 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,118,2012,2,11,12,0,JST,2012.110731,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"5,652 ",191 ,Bq kg-1,134Cs,=,"4,083 ",174 ,Bq kg-1,river,Kuchibuto,W8202010130,14,Day,0.040 ,g,0.1540 ,m2 g-1,40.1 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,119,2012,2,21,12,0,JST,2012.138128,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"3,312 ",185 ,Bq kg-1,134Cs,=,"2,800 ",194 ,Bq kg-1,river,Kuchibuto,W8202010130,10,Day,0.030 ,g,0.1715 ,m2 g-1,35.4 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,120,2012,2,25,12,0,JST,2012.149087,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"11,997 ",794 ,Bq kg-1,134Cs,=,"10,528 ",770 ,Bq kg-1,river,Kuchibuto,W8202010130,4,Day,0.260 ,g,0.2208 ,m2 g-1,30.5 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,121,2012,3,10,12,0,JST,2012.191324,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"11,937 ",309 ,Bq kg-1,134Cs,=,"7,988 ",251 ,Bq kg-1,river,Kuchibuto,W8202010130,14,Day,0.519 ,g,0.2076 ,m2 g-1,32.5 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,122,2012,3,20,12,0,JST,2012.218721,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"6,647 ",243 ,Bq kg-1,134Cs,=,"4,263 ",244 ,Bq kg-1,river,Kuchibuto,W8202010130,10,Day,0.576 ,g,0.2048 ,m2 g-1,33.7 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,123,2012,3,29,12,0,JST,2012.243379,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"7,134 ",161 ,Bq kg-1,134Cs,=,"4,719 ",123 ,Bq kg-1,river,Kuchibuto,W8202010130,9,Day,3.430 ,g,0.2318 ,m2 g-1,29.4 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,124,2012,4,17,12,0,JST,2012.293836,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"8,271 ",243 ,Bq kg-1,134Cs,=,"5,626 ",196 ,Bq kg-1,river,Kuchibuto,W8202010130,19,Day,2.780 ,g,0.2186 ,m2 g-1,32.5 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,125,2012,4,26,12,0,JST,2012.318493,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"5,575 ",169 ,Bq kg-1,134Cs,=,"3,777 ",144 ,Bq kg-1,river,Kuchibuto,W8202010130,9,Day,0.132 ,g,0.2613 ,m2 g-1,28.2 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,126,2012,5,15,12,0,JST,2012.371689,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"6,583 ",174 ,Bq kg-1,134Cs,=,"4,519 ",137 ,Bq kg-1,river,Kuchibuto,W8202010130,19,Day,2.639 ,g,0.2158 ,m2 g-1,39.2 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,127,2012,5,30,12,0,JST,2012.412785,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"6,628 ",338 ,Bq kg-1,134Cs,=,"4,330 ",213 ,Bq kg-1,river,Kuchibuto,W8202010130,15,Day,2.706 ,g,0.2070 ,m2 g-1,33.9 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,128,2012,6,22,12,0,JST,2012.474201,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"3,661 ",52 ,Bq kg-1,134Cs,=,"2,400 ",40 ,Bq kg-1,river,Kuchibuto,W8202010130,23,Day,4.038 ,g,0.2024 ,m2 g-1,41.9 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,129,2012,6,29,12,0,JST,2012.493379,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"5,962 ",114 ,Bq kg-1,134Cs,=,"3,749 ",88 ,Bq kg-1,river,Kuchibuto,W8202010130,7,Day,2.171 ,g,0.1686 ,m2 g-1,43.7 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,130,2012,12,5,12,0,JST,2012.927626,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"6,815 ",245 ,Bq kg-1,134Cs,=,"3,274 ",203 ,Bq kg-1,river,Kuchibuto,W8202010130,159,Day,3.229 ,g,0.3968 ,m2 g-1,30.9 ,É m,3
10.34355/CRiED.U.Tsukuba.00020,131,2012,12,18,12,0,JST,2012.963242,N,1,37,31,55,37.53194444,E,1,140,36,50,140.6138889,1,382.6,m,Suspended Matter,137Cs,=,"2,501 ",195 ,Bq kg-1,134Cs,=,"2,780 ",220 ,Bq kg-1,river,Kuchibuto,W8202010130,13,Day,0.190 ,g,0.3259 ,m2 g-1,46.3 ,É m,3
